"","x"
"20054",439.066666666667
"20055",411.366666666667
"20056",431.3
"20057",667
"20058",798.233333333333
"20059",711.4
"20060",1840.96666666667
"20061",2087.36666666667
"20062",2434.46666666667
"20063",1299
"20064",430.666666666667
"20065",470.3
"20066",435.766666666667
"20067",406.533333333333
"20068",449.7
"20069",1008.4
"20070",464.1
"20071",391.666666666667
"20072",1863.6
"20073",1545.73333333333
"20074",1497.46666666667
"20075",1412.16666666667
"20076",1539.73333333333
"20077",585.4
"20078",457.333333333333
"20079",369.433333333333
"20080",469.633333333333
"20081",367.666666666667
"20082",482
"20083",808.333333333333
"20084",2838.83333333333
"20085",1506.73333333333
"20086",2570.03333333333
"20087",2160.43333333333
"20088",1974.4
"20089",1452.43333333333
"20090",1447.83333333333
"20091",1446.8
"20092",1405.96666666667
"20093",1485.36666666667
"20094",1566.86666666667
"20095",2714.6
"20096",2511.3
"20097",1496.9
"20098",914.166666666667
"20099",384.133333333333
"20100",396.333333333333
"20101",428.3
"20102",410.8
"20103",765.533333333333
"20104",812.5
"20105",655.766666666667
"20106",1549
"20107",871.566666666667
"20108",1132.86666666667
"20109",2811.43333333333
"20110",2761.1
"20111",1539.3
"20112",3085.96666666667
"20113",785.666666666667
"20114",472
"20115",467.966666666667
"20116",433.633333333333
"20117",975.9
"20118",440.9
"20119",406.766666666667
"20120",1520.33333333333
"20121",1594.73333333333
"20122",1824.66666666667
"20123",1697.46666666667
"20124",2262.16666666667
"20125",1950.96666666667
"20126",1536.73333333333
"20127",1462.33333333333
"20128",1528.8
"20129",723.866666666667
"20130",434.733333333333
"20131",655.133333333333
"20132",2071.2
"20133",496
"20134",491.9
"20135",501.7
"20136",468.866666666667
"20137",377.833333333333
"20138",408.733333333333
"20139",374.233333333333
"20140",358.033333333333
"20141",902.366666666667
"20142",691.433333333333
"20143",398.133333333333
"20144",397.366666666667
"20145",470.1
"20146",448.5
"20147",1481.03333333333
"20148",1412.6
"20149",1397.36666666667
"20150",1400.26666666667
"20151",1300.6
"20152",346.633333333333
"20153",367.966666666667
"20154",334.2
"20155",369.9
"20156",487.166666666667
"20157",2038.53333333333
"20158",3186.93333333333
"20159",1814.76666666667
"20160",676.433333333333
"20161",419.9
"20162",347.366666666667
"20163",400.733333333333
"20164",307.133333333333
"20165",351.533333333333
"20166",494.9
"20167",1569.1
"20168",1726.23333333333
"20169",1443.6
"20170",2273.03333333333
"20171",1941.76666666667
"20172",1382.43333333333
"20173",1454.46666666667
"20174",1099.3
"20175",333.1
"20176",407.466666666667
"20177",434.166666666667
"20178",1870.1
"20179",710.733333333333
"20180",1357.1
"20181",1273.53333333333
"20182",1216.6
"20183",1065.83333333333
"20184",895.033333333333
"20185",1669.26666666667
"20186",1578.73333333333
"20187",1360.06666666667
"20188",1461.46666666667
"20189",1349.33333333333
"20190",1414.1
"20191",2352.9
"20192",2649.16666666667
"20193",1312.86666666667
"20194",389.933333333333
"20195",809.3
"20196",1635.9
"20197",1009.5
"20198",718.7
"20199",708.533333333333
"20200",353.766666666667
"20201",449.033333333333
"20202",400.066666666667
"20203",935.133333333333
"20204",1989.2
"20205",2793.1
"20206",1810.1
"20207",1759.63333333333
"20208",666.833333333333
"20209",462.2
"20210",334.366666666667
"20211",378.466666666667
"20212",351.033333333333
"20213",941.8
"20214",355.033333333333
"20215",596.5
"20216",1678.06666666667
"20217",1463.93333333333
"20218",1585.56666666667
"20219",1584.1
"20220",2167.43333333333
"20221",2304.06666666667
"20222",1548
"20223",2028.93333333333
"20224",1993.53333333333
"20225",1487.53333333333
"20226",786.933333333333
"20227",504.1
"20228",400.9
"20229",447.533333333333
"20230",379.733333333333
"20231",646.6
"20232",510.266666666667
"20233",931.2
"20234",925.833333333333
"20235",417.766666666667
"20236",425.733333333333
"20237",401.4
"20238",424.533333333333
"20239",773
"20240",1119.23333333333
"20241",1209.26666666667
"20242",431.833333333333
"20243",370.333333333333
"20244",388.333333333333
"20245",427.5
"20246",401.733333333333
"20247",418.666666666667
"20248",415.9
"20249",403.033333333333
"20250",1260.3
"20251",379.633333333333
"20252",707.6
"20253",1170.7
"20254",3059.66666666667
"20255",2039.66666666667
"20256",521.466666666667
"20257",439.9
"20258",387.966666666667
"20259",447.133333333333
"20260",374.633333333333
"20261",1097.5
"20262",422.533333333333
"20263",419.966666666667
"20264",1469.4
"20265",1468.26666666667
"20266",1640.53333333333
"20267",1524.36666666667
"20268",1427.43333333333
"20269",666.333333333333
"20270",445.466666666667
"20271",492.133333333333
"20272",727.766666666667
"20273",1030.73333333333
"20274",1304.73333333333
"20275",1271.93333333333
"20276",548.733333333333
"20277",503.666666666667
"20278",497.933333333333
"20279",646.933333333333
"20280",644.8
"20281",406.466666666667
"20282",944.666666666667
"20283",396.166666666667
"20284",367.866666666667
"20285",374.166666666667
"20286",351.433333333333
"20287",391.8
"20288",717.5
"20289",872
"20290",1786.56666666667
"20291",3222.83333333333
"20292",2925.2
"20293",1778.66666666667
"20294",2154.13333333333
"20295",2220.26666666667
"20296",1608.66666666667
"20297",1773.03333333333
"20298",1756.2
"20299",1164.1
"20300",952.9
"20301",1152.96666666667
"20302",1648.63333333333
"20303",3003.46666666667
"20304",1735.03333333333
"20305",873.8
"20306",618.533333333333
"20307",528.066666666667
"20308",364.733333333333
"20309",372.733333333333
"20310",401.2
"20311",1103.8
"20312",685
"20313",558.366666666667
"20314",1687.23333333333
"20315",2200.56666666667
"20316",1692.96666666667
"20317",3217.26666666667
"20318",2211.83333333333
"20319",1678.06666666667
"20320",2011.86666666667
"20321",2165.6
"20322",2207.36666666667
"20323",572.833333333333
"20324",675.166666666667
"20325",1792.86666666667
"20326",1024.73333333333
"20327",575.8
"20328",473.366666666667
"20329",412.033333333333
"20330",406.7
"20331",427.8
"20332",889.233333333333
"20333",420.833333333333
"20334",396.9
"20335",1114.16666666667
"20336",2149.06666666667
"20337",2060.26666666667
"20338",1666.73333333333
"20339",439.933333333333
"20340",363.433333333333
"20341",406.533333333333
"20342",412.1
"20343",398.233333333333
"20344",421.033333333333
"20345",407.7
"20346",1186.06666666667
"20347",741.8
"20348",1103.73333333333
"20349",2227.93333333333
"20350",2886.26666666667
"20351",1121.43333333333
"20352",467.2
"20353",1082.36666666667
"20354",420.966666666667
"20355",438.033333333333
"20356",879.8
"20357",530.2
"20358",444.866666666667
"20359",758.633333333333
"20360",2253.33333333333
"20361",2238.96666666667
"20362",2093.43333333333
"20363",1659.2
"20364",1489.63333333333
"20365",1773.93333333333
"20366",1946.5
"20367",1752.6
"20368",452.566666666667
"20369",433.766666666667
"20370",454.3
"20371",721.4
"20372",1417.36666666667
"20373",1662.9
"20374",1502.13333333333
"20375",1354.06666666667
"20376",678.8
"20377",452.466666666667
"20378",398.1
"20379",379.466666666667
"20380",434.766666666667
"20381",363.166666666667
"20382",413.233333333333
"20383",1512.56666666667
"20384",2104.8
"20385",1495.53333333333
"20386",1332.36666666667
"20387",810.333333333333
"20388",1990.56666666667
"20389",2024.56666666667
"20390",1583.5
"20391",981.6
"20392",538.8
"20393",423.933333333333
"20394",937.733333333333
"20395",764.166666666667
"20396",1535.06666666667
"20397",1105.26666666667
"20398",2351.76666666667
"20399",2862.8
"20400",948.1
"20401",571.166666666667
"20402",541.1
"20403",928.933333333333
"20404",413.533333333333
"20405",353.733333333333
"20406",427.1
"20407",638.633333333333
"20408",2044.3
"20409",1963.9
"20410",1977.23333333333
"20411",1488.03333333333
"20412",1429.13333333333
"20413",1443.4
"20414",1480.16666666667
"20415",1458.5
"20416",614.866666666667
"20417",521.8
"20418",958.033333333333
"20419",1792.43333333333
"20420",1766.26666666667
"20421",1092.13333333333
"20422",1477.26666666667
"20423",3074.5
"20424",2123.2
"20425",1404.73333333333
"20426",1400.4
"20427",1464.96666666667
"20428",1354
"20429",331.233333333333
"20430",1552.4
"20431",1170.73333333333
"20432",757.766666666667
"20433",859
"20434",1489.13333333333
"20435",888.766666666667
"20436",631.866666666667
"20437",1103.5
"20438",684
"20439",479.1
"20440",1032.96666666667
"20441",1869.9
"20442",1123.2
"20443",717.533333333333
"20444",502.266666666667
"20445",1147.86666666667
"20446",1912.26666666667
"20447",1023.3
"20448",312.466666666667
"20449",369.966666666667
"20450",360.833333333333
"20451",342.133333333333
"20452",390.866666666667
"20453",325.266666666667
"20454",601.8
"20455",812.633333333333
"20456",1224.33333333333
"20457",1724.9
"20458",1598.8
"20459",1526.03333333333
"20460",1520.7
"20461",1510.46666666667
"20462",1494.33333333333
"20463",902.5
"20464",833.666666666667
"20465",1045.66666666667
"20466",1148.3
"20467",446.266666666667
"20468",394.633333333333
"20469",613.766666666667
"20470",1186.53333333333
"20471",2205.16666666667
"20472",652.266666666667
"20473",371.233333333333
"20474",310.2
"20475",403.066666666667
"20476",290.1
"20477",369.5
"20478",338.3
"20479",341.7
"20480",1089.36666666667
"20481",1076.66666666667
"20482",1245.76666666667
"20483",1617.86666666667
"20484",2657.6
"20485",1481.66666666667
"20486",552.066666666667
"20487",609.333333333333
"20488",601.233333333333
"20489",1028.96666666667
"20490",514.533333333333
"20491",1363.03333333333
"20492",753.966666666667
"20493",4265.3
"20494",3106.16666666667
"20495",1602.9
"20496",824.1
"20497",964.233333333333
"20498",913.766666666667
"20499",937.366666666667
"20500",885.266666666667
"20501",927.766666666667
"20502",814.866666666667
"20503",1260.26666666667
"20504",2357.93333333333
"20505",1561.1
"20506",1459.76666666667
"20507",1433.33333333333
"20508",1429.63333333333
"20509",1377.8
"20510",1351.73333333333
"20511",311.266666666667
"20512",340.9
"20513",383.433333333333
"20514",449.833333333333
"20515",837.5
"20516",652.466666666667
"20517",1976.33333333333
"20518",2768.5
"20519",1958.93333333333
"20520",444.033333333333
"20521",359.966666666667
"20522",380.266666666667
"20523",339.8
"20524",313.633333333333
"20525",379.8
"20526",320.066666666667
"20527",915.433333333333
"20528",2146.7
"20529",1733.7
"20530",1877.46666666667
"20531",1501.36666666667
"20532",1506.93333333333
"20533",1543.9
"20534",2868.03333333333
"20535",2057.33333333333
"20536",557.3
"20537",474.333333333333
"20538",419.266666666667
"20539",797.266666666667
"20540",1974.33333333333
"20541",1194.5
"20542",2711.2
"20543",1934.93333333333
"20544",550.366666666667
"20545",462
"20546",341.9
"20547",442.6
"20548",353.8
"20549",417.266666666667
"20550",362.066666666667
"20551",934.666666666667
"20552",1916.43333333333
"20553",1466.06666666667
"20554",1451.1
"20555",1455.9
"20556",1484.83333333333
"20557",1184.63333333333
"20558",627.2
"20559",724.866666666667
"20560",637.833333333333
"20561",432.733333333333
"20562",545
"20563",1338.43333333333
"20564",1277.36666666667
"20565",619.7
"20566",2332.86666666667
"20567",1313.03333333333
"20568",376.066666666667
"20569",392.933333333333
"20570",338.333333333333
"20571",349.033333333333
"20572",356.766666666667
"20573",347.633333333333
"20574",348.4
"20575",763.066666666667
"20576",1693
"20577",1459.9
"20578",1422.33333333333
"20579",1144.2
"20580",373.4
"20581",369.466666666667
"20582",360.7
"20583",332.966666666667
"20584",389.566666666667
"20585",369.633333333333
"20586",456.1
"20587",1118.8
"20588",1186.93333333333
"20589",537.466666666667
"20590",546.3
"20591",751
"20592",1469.53333333333
"20593",343.4
"20594",367.266666666667
"20595",359
"20596",471.233333333333
"20597",370.4
"20598",378.066666666667
"20599",352.033333333333
"20600",846.566666666667
"20601",1314.66666666667
"20602",1773.53333333333
"20603",1572.73333333333
"20604",1097.5
"20605",1838.56666666667
"20606",1479.93333333333
"20607",2323
"20608",2341.1
"20609",1614.7
"20610",1607.96666666667
"20611",2973.13333333333
"20612",1640.7
"20613",1682.46666666667
"20614",1961.63333333333
"20615",1628.4
"20616",614.6
"20617",427.633333333333
"20618",399.666666666667
"20619",424.266666666667
"20620",404.166666666667
"20621",427.966666666667
"20622",392.2
"20623",431.666666666667
"20624",1867.8
"20625",1632.83333333333
"20626",1676.5
"20627",998.533333333333
"20628",1456.23333333333
"20629",1279.06666666667
"20630",1336
"20631",1009.96666666667
"20632",567.1
"20633",961.2
"20634",937.766666666667
"20635",486.933333333333
"20636",661.933333333333
"20637",986.766666666667
"20638",1169.06666666667
"20639",648.033333333333
"20640",439.233333333333
"20641",1062.76666666667
"20642",425.833333333333
"20643",410.533333333333
"20644",355.833333333333
"20645",453.9
"20646",363.766666666667
"20647",455.566666666667
"20648",527.733333333333
"20649",925.133333333333
"20650",1712.56666666667
"20651",829.4
"20652",540.4
"20653",1725.9
"20654",1378.56666666667
"20655",1449.96666666667
"20656",1880.7
"20657",3720.56666666667
"20658",1734.13333333333
"20659",2270
"20660",3636.33333333333
"20661",1645.63333333333
"20662",3353.53333333333
"20663",1514
"20664",421.133333333333
"20665",396.633333333333
"20666",386.466666666667
"20667",385.566666666667
"20668",354.433333333333
"20669",400.6
"20670",568.7
"20671",1385.96666666667
"20672",1909.2
"20673",1510.93333333333
"20674",1434.73333333333
"20675",1430.5
"20676",1019.53333333333
"20677",384.033333333333
"20678",335.033333333333
"20679",397.966666666667
"20680",324.633333333333
"20681",400.1
"20682",381.633333333333
"20683",664.966666666667
"20684",1726.63333333333
"20685",2397.03333333333
"20686",3167.2
"20687",2682.86666666667
"20688",1240.9
"20689",467.6
"20690",375.966666666667
"20691",477.566666666667
"20692",374.166666666667
"20693",464.6
"20694",778.3
"20695",2453.33333333333
"20696",2332.8
"20697",1599.73333333333
"20698",1415.23333333333
"20699",1533.6
"20700",1411.4
"20701",1524.86666666667
"20702",619.666666666667
"20703",455.2
"20704",377.1
"20705",470.5
"20706",420.866666666667
"20707",511.933333333333
"20708",845.1
"20709",2219.2
"20710",1438.26666666667
"20711",1873.66666666667
"20712",2658.6
"20713",511.066666666667
"20714",438.233333333333
"20715",415.966666666667
"20716",427.7
"20717",427.166666666667
"20718",423.166666666667
"20719",403.1
"20720",1014.8
"20721",1834.96666666667
"20722",1665.63333333333
"20723",1725.43333333333
"20724",1503.13333333333
"20725",664.433333333333
"20726",419.633333333333
"20727",417.133333333333
"20728",405.833333333333
"20729",440.833333333333
"20730",380.033333333333
"20731",459.833333333333
"20732",728.866666666667
"20733",1017.33333333333
"20734",2386.9
"20735",1856.63333333333
"20736",805.466666666667
"20737",880.266666666667
"20738",444.766666666667
"20739",382.633333333333
"20740",313.333333333333
"20741",367.533333333333
"20742",311.2
"20743",1137.73333333333
"20744",1460.66666666667
"20745",1586.86666666667
"20746",1394.36666666667
"20747",1835.4
"20748",919
"20749",549.5
"20750",283.666666666667
"20751",380.733333333333
"20752",301.433333333333
"20753",365.9
"20754",293.333333333333
"20755",1211.56666666667
"20756",2477.33333333333
"20757",3183.66666666667
"20758",3503.86666666667
"20759",2800
"20760",398.3
"20761",409.333333333333
"20762",385.1
"20763",357.533333333333
"20764",365.566666666667
"20765",373.333333333333
"20766",356.9
"20767",1316.86666666667
"20768",2080.46666666667
"20769",2322.13333333333
"20770",1726.63333333333
"20771",1431.03333333333
"20772",1331.23333333333
"20773",912.666666666667
"20774",305.4
"20775",400.5
"20776",535.866666666667
"20777",812.833333333333
"20778",1249.23333333333
"20779",1573.6
"20780",1507.9
"20781",1468.63333333333
"20782",1282.53333333333
"20783",776.566666666667
"20784",421.9
"20785",324.6
"20786",399.766666666667
"20787",893.8
"20788",219.333333333333
"20789",227.4
"20790",251.166666666667
"20791",238.133333333333
"20792",349.366666666667
"20793",1808.2
"20794",2003.1
"20795",1482.73333333333
"20796",2570.96666666667
"20797",2359.13333333333
"20798",1940.96666666667
"20799",3777.7
"20800",1137.26666666667
"20801",1139.96666666667
"20802",1472.8
"20803",1633.26666666667
"20804",1713.1
"20805",1916.6
"20806",1820.46666666667
"20807",2032.66666666667
"20808",1743.8
"20809",1221.86666666667
"20810",373.866666666667
"20811",435.866666666667
"20812",796.666666666667
"20813",351.2
"20814",390.966666666667
"20815",328.4
"20816",387.4
"20817",874.666666666667
"20818",724.4
"20819",3762.8
"20820",2870
"20821",1544.43333333333
"20822",1070.4
"20823",1446.96666666667
"20824",586.833333333333
"20825",497.066666666667
"20826",579.833333333333
"20827",578.633333333333
"20828",1763.3
"20829",1855.2
"20830",1565.3
"20831",1220.76666666667
"20832",502.566666666667
"20833",350.033333333333
"20834",344.633333333333
"20835",585.4
"20836",614.4
"20837",310.933333333333
"20838",328.366666666667
"20839",964.4
"20840",1860.93333333333
"20841",1466.5
"20842",1458.1
"20843",1362.56666666667
"20844",1216.16666666667
"20845",339.833333333333
"20846",327.233333333333
"20847",306.1
"20848",350.933333333333
"20849",373.366666666667
"20850",417.1
"20851",437.8
"20852",572.7
"20853",2486.6
"20854",2107.73333333333
"20855",1158.43333333333
"20856",424.833333333333
"20857",594.866666666667
"20858",793.333333333333
"20859",360.933333333333
"20860",302.4
"20861",398.333333333333
"20862",299.566666666667
"20863",818.666666666667
"20864",1762.36666666667
"20865",1579.03333333333
"20866",1518.26666666667
"20867",1415.16666666667
"20868",1392.93333333333
"20869",1264.66666666667
"20870",353.833333333333
"20871",353.833333333333
"20872",338.2
"20873",349.4
"20874",426.166666666667
"20875",2061.8
"20876",2670.1
"20877",2162.7
"20878",1743.13333333333
"20879",2289.73333333333
"20880",1706.3
"20881",626.3
"20882",1009.9
"20883",386.633333333333
"20884",427.933333333333
"20885",334.233333333333
"20886",380.833333333333
"20887",817.166666666667
"20888",2027.8
"20889",1471.83333333333
"20890",1926.63333333333
"20891",1536.2
"20892",1440.33333333333
"20893",974.466666666667
"20894",361.933333333333
"20895",456.566666666667
"20896",608.8
"20897",487.966666666667
"20898",799.866666666667
"20899",838.8
"20900",539.666666666667
"20901",712.5
"20902",2206.3
"20903",946.433333333333
"20904",466.933333333333
"20905",399.6
"20906",371.766666666667
"20907",549.933333333333
"20908",306.5
"20909",388.333333333333
"20910",471.266666666667
"20911",946.333333333333
"20912",416.866666666667
"20913",411.9
"20914",1378.06666666667
"20915",1253.66666666667
"20916",1849.33333333333
"20917",2859.83333333333
"20918",1555.83333333333
"20919",1536.83333333333
"20920",1725.56666666667
"20921",1624.93333333333
"20922",1637.06666666667
"20923",1458.43333333333
"20924",1463.8
"20925",1180.23333333333
"20926",1006.56666666667
"20927",995.133333333333
"20928",464.7
"20929",924.866666666667
"20930",436.6
"20931",347.966666666667
"20932",439.3
"20933",376.633333333333
"20934",432.233333333333
"20935",808.8
"20936",1653
"20937",1566.13333333333
"20938",1398.36666666667
"20939",383.066666666667
"20940",435.366666666667
"20941",1224.13333333333
"20942",537.766666666667
"20943",506.266666666667
"20944",715.733333333333
"20945",1447.76666666667
"20946",995.4
"20947",361.766666666667
"20948",416.433333333333
"20949",351.166666666667
"20950",1385.83333333333
"20951",457.533333333333
"20952",311.3
"20953",381.2
"20954",366.433333333333
"20955",309.366666666667
"20956",366.933333333333
"20957",311.5
"20958",365.966666666667
"20959",1317.6
"20960",1650.66666666667
"20961",1586.36666666667
"20962",1712.86666666667
"20963",1499.13333333333
"20964",1638.56666666667
"20965",1645.2
"20966",2054
"20967",899.166666666667
"20968",875.933333333333
"20969",457.166666666667
"20970",489.866666666667
"20971",1616.86666666667
"20972",1993.1
"20973",1602.43333333333
"20974",1029.6
"20975",525.466666666667
"20976",814.566666666667
"20977",1311.96666666667
"20978",402.1
"20979",347.233333333333
"20980",361.8
"20981",368.9
"20982",318
"20983",365.3
"20984",452.633333333333
"20985",511.166666666667
"20986",1588.5
"20987",886.166666666667
"20988",939.566666666667
"20989",1318.5
"20990",359.566666666667
"20991",541.166666666667
"20992",387.433333333333
"20993",1124.33333333333
"20994",1587.6
"20995",2557.96666666667
"20996",2322.8
"20997",1586.3
"20998",824.633333333333
"20999",559.333333333333
"21000",440.133333333333
"21001",386
"21002",320.9
"21003",376
"21004",964.3
"21005",370.633333333333
"21006",321.866666666667
"21007",388.833333333333
"21008",1806.26666666667
"21009",1459.4
"21010",1488.36666666667
"21011",1394.26666666667
"21012",730.7
"21013",852.333333333333
"21014",886.8
"21015",436.266666666667
"21016",562.3
"21017",1148.56666666667
"21018",1833.03333333333
"21019",1569.1
"21020",1074.53333333333
"21021",755.2
"21022",2357.06666666667
"21023",664.133333333333
"21024",421.4
"21025",331.233333333333
"21026",389.166666666667
"21027",392.1
"21028",370.466666666667
"21029",367.433333333333
"21030",334.433333333333
"21031",764.866666666667
"21032",1968.8
"21033",1628.1
"21034",1337.83333333333
"21035",1335.7
"21036",1361.23333333333
"21037",1319.2
"21038",1333.13333333333
"21039",956.1
"21040",323.233333333333
"21041",344.5
"21042",359.333333333333
"21043",400.9
"21044",510.266666666667
"21045",568.433333333333
"21046",1652.06666666667
"21047",1920.36666666667
"21048",2046.06666666667
"21049",992.266666666667
"21050",433.833333333333
"21051",350.933333333333
"21052",338.866666666667
"21053",347.766666666667
"21054",315.533333333333
"21055",920.833333333333
"21056",1574.6
"21057",1404.73333333333
"21058",1246.93333333333
"21059",1781.53333333333
"21060",1491.76666666667
"21061",1540.16666666667
"21062",1542.96666666667
"21063",1084.76666666667
"21064",517.633333333333
"21065",1623.86666666667
"21066",603.6
"21067",505.2
"21068",709.233333333333
"21069",1087.03333333333
"21070",2922.7
"21071",1856.06666666667
"21072",545.366666666667
"21073",436.033333333333
"21074",305.633333333333
"21075",425.066666666667
"21076",300.6
"21077",345.433333333333
"21078",359.133333333333
"21079",1166
"21080",1724.16666666667
"21081",1399.46666666667
"21082",1261.53333333333
"21083",1315.7
"21084",1240.8
"21085",329.466666666667
"21086",340.266666666667
"21087",300.9
"21088",270.433333333333
"21089",368.566666666667
"21090",293.7
"21091",390.466666666667
"21092",2658.56666666667
"21093",1152.06666666667
"21094",1858.9
"21095",1108.63333333333
"21096",310.733333333333
"21097",377.066666666667
"21098",365.866666666667
"21099",370.766666666667
"21100",303.033333333333
"21101",376.833333333333
"21102",308.766666666667
"21103",1427.93333333333
"21104",1651.26666666667
"21105",1475.63333333333
"21106",1394.9
"21107",1460.13333333333
"21108",1356.46666666667
"21109",856.866666666667
"21110",305.833333333333
"21111",494.166666666667
"21112",333.4
"21113",474.066666666667
"21114",1310.93333333333
"21115",660.333333333333
"21116",355.333333333333
"21117",672.066666666667
"21118",1950.43333333333
"21119",1813.5
"21120",618.5
"21121",397
"21122",419
"21123",536.633333333333
"21124",433.666666666667
"21125",460.366666666667
"21126",1103.23333333333
"21127",401.566666666667
"21128",661.866666666667
"21129",1821.13333333333
"21130",1844
"21131",851.366666666667
"21132",541.466666666667
"21133",1222.43333333333
"21134",1692.2
"21135",1296.76666666667
"21136",953.4
"21137",1709.53333333333
"21138",1787.8
"21139",1836.96666666667
"21140",1463.16666666667
"21141",1660.63333333333
"21142",675.3
"21143",1950.53333333333
"21144",1931.73333333333
"21145",1052.16666666667
"21146",357.2
"21147",282.166666666667
"21148",243.033333333333
"21149",304.466666666667
"21150",843.666666666667
"21151",282.433333333333
"21152",537.833333333333
"21153",294.4
"21154",424.666666666667
"21155",1271.63333333333
"21156",1287.06666666667
"21157",406.766666666667
"21158",277.233333333333
"21159",246.033333333333
"21160",288.833333333333
"21161",228.166666666667
"21162",285.733333333333
"21163",304.666666666667
"21164",364.866666666667
"21165",1138.2
"21166",1814.9
"21167",2070.13333333333
"21168",1341.9
"21169",327.1
"21170",204.333333333333
"21171",305.3
"21172",274.033333333333
"21173",222.466666666667
"21174",281.666666666667
"21175",232.466666666667
"21176",273.733333333333
"21177",865.733333333333
"21178",883.033333333333
"21179",1064.16666666667
"21180",2249.4
"21181",2511.63333333333
"21182",1827.3
"21183",1743.86666666667
"21184",1923.7
"21185",1516.6
"21186",473.1
"21187",473.433333333333
"21188",838.033333333333
"21189",1886.3
"21190",2139.56666666667
"21191",1197.96666666667
"21192",339.4
"21193",380.966666666667
"21194",332.733333333333
"21195",337.233333333333
"21196",326.966666666667
"21197",385.733333333333
"21198",425.933333333333
"21199",991.766666666667
"21200",1500.96666666667
"21201",1664.26666666667
"21202",1481.96666666667
"21203",1042.03333333333
"21204",528.133333333333
"21205",367.233333333333
"21206",283.933333333333
"21207",379.933333333333
"21208",327.4
"21209",335.733333333333
"21210",399.8
"21211",844.466666666667
"21212",1141.53333333333
"21213",1140.56666666667
"21214",1522.2
"21215",1399.53333333333
"21216",636.266666666667
"21217",302.4
"21218",394.3
"21219",342.3
"21220",393.466666666667
"21221",644.633333333333
"21222",602.533333333333
"21223",729.433333333333
"21224",1960.46666666667
"21225",2058.36666666667
"21226",1921.66666666667
"21227",1327.43333333333
"21228",1805.1
"21229",1552.4
"21230",1586.86666666667
"21231",902.6
"21232",427.533333333333
"21233",425.333333333333
"21234",589.166666666667
"21235",549.5
"21236",402.866666666667
"21237",693.666666666667
"21238",1910.13333333333
"21239",691.8
"21240",395.666666666667
"21241",249.733333333333
"21242",259.9
"21243",322.333333333333
"21244",220.833333333333
"21245",293.366666666667
"21246",262.1
"21247",763.033333333333
"21248",1493.7
"21249",1825.5
"21250",1825.3
"21251",1158.33333333333
"21252",201.233333333333
"21253",300.9
"21254",193.3
"21255",306.733333333333
"21256",214.866666666667
"21257",292.566666666667
"21258",304.866666666667
"21259",391
"21260",1284.86666666667
"21261",960.6
"21262",1489
"21263",1596
"21264",1050.93333333333
"21265",479
"21266",1061.76666666667
"21267",420.3
"21268",328.166666666667
"21269",288.3
"21270",327.766666666667
"21271",1072.16666666667
"21272",1596.66666666667
"21273",1430.43333333333
"21274",1293.7
"21275",1382.86666666667
"21276",1288.9
"21277",1393.93333333333
"21278",1316.23333333333
"21279",1396.06666666667
"21280",585.833333333333
"21281",404.533333333333
"21282",377.133333333333
"21283",418.466666666667
"21284",1570.9
"21285",554.2
"21286",795.3
"21287",403.466666666667
"21288",319.9
"21289",439.966666666667
"21290",277.233333333333
"21291",382.9
"21292",695.5
"21293",674.733333333333
"21294",335.966666666667
"21295",467.866666666667
"21296",1997.4
"21297",1438.9
"21298",1442.16666666667
"21299",615.833333333333
"21300",386.666666666667
"21301",480.7
"21302",1297.6
"21303",2065.36666666667
"21304",891
"21305",377.566666666667
"21306",451
"21307",1003.8
"21308",2555.76666666667
"21309",2370
"21310",1557
"21311",1396.73333333333
"21312",989.166666666667
"21313",843.233333333333
"21314",320.233333333333
"21315",306.066666666667
"21316",279.233333333333
"21317",295.366666666667
"21318",310.833333333333
"21319",503.433333333333
"21320",1003.73333333333
"21321",278.933333333333
"21322",374.7
"21323",299.233333333333
"21324",559.866666666667
"21325",850.366666666667
"21326",3455.46666666667
"21327",1209.76666666667
"21328",2411.96666666667
"21329",2278.8
"21330",779.8
"21331",437.6
"21332",508.566666666667
"21333",378.2
"21334",490.633333333333
"21335",997.1
"21336",950.066666666667
"21337",317.433333333333
"21338",341.033333333333
"21339",364.933333333333
"21340",332.533333333333
"21341",375.933333333333
"21342",321.166666666667
"21343",980.833333333333
"21344",1555.13333333333
"21345",1358.16666666667
"21346",1410.9
"21347",668.866666666667
"21348",342.066666666667
"21349",363.966666666667
"21350",333.4
"21351",360.733333333333
"21352",340.366666666667
"21353",359.466666666667
"21354",620.333333333333
"21355",1328.4
"21356",2423.3
"21357",1898.03333333333
"21358",1337.2
"21359",1016
"21360",896.066666666667
"21361",952.933333333333
"21362",297.9
"21363",326.066666666667
"21364",281.566666666667
"21365",329.133333333333
"21366",291.933333333333
"21367",1124.73333333333
"21368",1805.3
"21369",1527.26666666667
"21370",1443.63333333333
"21371",1483.7
"21372",1316.7
"21373",1417.2
"21374",847.533333333333
"21375",298.833333333333
"21376",303.866666666667
"21377",316.866666666667
"21378",308.1
"21379",318.233333333333
"21380",948.066666666667
"21381",1826.46666666667
"21382",2515.23333333333
"21383",1531.66666666667
"21384",401.233333333333
"21385",301.966666666667
"21386",383.5
"21387",302.833333333333
"21388",372.266666666667
"21389",306.7
"21390",932.7
"21391",1229.16666666667
"21392",1579.66666666667
"21393",1376.23333333333
"21394",1118.1
"21395",304.166666666667
"21396",766.133333333333
"21397",353.1
